timestamp,open,high,low,close,volume
2025-03-28 08:00:00,85212.98,85441.25,84800.0,85255.26,4950.75977
2025-03-28 12:00:00,85255.25,85609.74,83953.86,84051.16,8382.63832
2025-03-28 16:00:00,84051.15,84217.61,83585.0,83790.73,3857.86312
2025-03-28 20:00:00,83790.74,84538.69,83697.83,84424.38,2408.65375
2025-03-29 00:00:00,84424.38,84624.73,83709.67,84166.3,1526.01379
2025-03-29 04:00:00,84166.3,84258.45,83662.86,83731.82,1103.52164
2025-03-29 08:00:00,83731.83,83947.42,82007.0,82293.56,3638.90117
2025-03-29 12:00:00,82293.56,82882.01,82145.22,82414.23,1960.74799
2025-03-29 16:00:00,82414.22,82758.41,81644.81,82758.4,2509.70729
2025-03-29 20:00:00,82758.4,82787.29,82258.86,82648.54,957.50676
2025-03-30 00:00:00,82648.53,83503.53,82500.0,83088.81,1605.64112
2025-03-30 04:00:00,83088.82,83321.16,82868.96,83076.59,1238.4393
2025-03-30 08:00:00,83076.58,83534.64,82975.36,83111.76,1206.11965
2025-03-30 12:00:00,83111.76,83268.05,82543.83,82729.57,2154.4379
2025-03-30 16:00:00,82729.57,82908.11,82050.4,82548.81,1581.53343
2025-03-30 20:00:00,82548.8,82757.7,81565.0,82389.99,2078.32368
2025-03-31 00:00:00,82390.0,82444.89,81278.52,81530.0,3137.45901
2025-03-31 04:00:00,81530.0,82305.57,81400.0,81933.51,2427.84969
2025-03-31 08:00:00,81933.51,82272.0,81290.88,82205.51,3422.93239
2025-03-31 12:00:00,82205.5,83943.08,81656.0,83418.78,6957.92675
2025-03-31 16:00:00,83418.78,83694.29,82400.0,82462.27,2934.61931
2025-03-31 20:00:00,82462.26,82886.8,82265.1,82550.01,1688.3517
2025-04-01 00:00:00,82550.0,83256.8,82432.74,82962.84,2015.98624
2025-04-01 04:00:00,82962.84,83597.07,82886.87,83445.5,1822.06805
2025-04-01 08:00:00,83445.5,84504.74,83410.0,83930.3,4005.56934
2025-04-01 12:00:00,83930.31,85499.55,82544.0,85280.87,6895.46482
2025-04-01 16:00:00,85280.88,85493.0,84720.0,84972.01,3624.09611
2025-04-01 20:00:00,84972.0,85579.46,84773.58,85158.34,1827.21241
2025-04-02 00:00:00,85158.35,85255.95,84504.21,84550.0,2397.00391
2025-04-02 04:00:00,84550.0,84726.42,83904.72,84426.33,2284.55226
2025-04-02 08:00:00,84426.32,85450.0,84262.73,84566.91,2502.47319
2025-04-02 12:00:00,84566.91,87333.0,84462.69,86757.67,11182.5669
2025-04-02 16:00:00,86757.67,87333.0,86186.19,86900.02,6072.59633
2025-04-02 20:00:00,86900.01,88500.0,82320.0,82516.29,15492.26441
2025-04-03 00:00:00,82516.28,83998.02,82175.98,83483.97,5644.57078
2025-04-03 04:00:00,83483.97,83735.85,83000.0,83456.75,2431.18004
2025-04-03 08:00:00,83456.76,83788.23,83047.0,83096.01,3208.79996
2025-04-03 12:00:00,83096.01,83147.95,81211.24,82039.31,8823.0587
2025-04-03 16:00:00,82039.32,82448.21,81540.0,82008.7,4137.47371
2025-04-03 20:00:00,82009.76,83332.2,81800.0,83213.09,3092.75816
2025-04-04 00:00:00,83213.09,83413.46,82577.63,82818.52,3041.69884
2025-04-04 04:00:00,82818.53,84000.0,82615.36,83992.85,3091.86585
2025-04-04 08:00:00,83992.85,84720.0,81659.0,82680.45,9682.53553
2025-04-04 12:00:00,82680.44,83716.0,81849.05,82860.0,10092.60459
2025-04-04 16:00:00,82860.0,84620.01,82736.0,84009.99,5374.18478
2025-04-04 20:00:00,84010.0,84450.0,83492.95,83889.87,1632.65017
2025-04-05 00:00:00,83889.87,84266.0,83395.46,83624.01,1705.75257
2025-04-05 04:00:00,83624.01,83868.0,83297.66,83525.34,1280.95023
2025-04-05 08:00:00,83525.33,83894.7,83359.64,83452.69,1233.29028
2025-04-05 12:00:00,83452.69,83550.68,82379.95,82618.26,2576.97263
2025-04-05 16:00:00,82618.25,83146.0,82607.05,82860.0,974.18344
2025-04-05 20:00:00,82859.99,83688.0,82833.0,83537.99,1589.25553
2025-04-06 00:00:00,83537.99,83817.63,83163.45,83344.14,1209.45565
2025-04-06 04:00:00,83344.14,83533.01,83024.96,83024.96,1005.20003
2025-04-06 08:00:00,83024.97,83172.0,82666.0,82855.99,1208.00762
2025-04-06 12:00:00,82855.99,82981.14,82217.83,82548.36,2530.9727
2025-04-06 16:00:00,82548.36,82554.15,78694.99,79614.35,10204.27054
2025-04-06 20:00:00,79614.34,79890.16,77153.83,78430.0,11784.80782
2025-04-07 00:00:00,78430.0,79347.46,77354.0,77707.77,8315.40751
2025-04-07 04:00:00,77707.78,77984.0,74508.0,75126.01,18943.308
2025-04-07 08:00:00,75126.01,77577.88,75085.74,76685.62,10044.53318
2025-04-07 12:00:00,76685.62,81243.58,75789.01,78479.9,27708.97146
2025-04-07 16:00:00,78479.91,79365.46,77313.2,78130.44,8830.92097
2025-04-07 20:00:00,78130.43,80218.88,78102.91,79163.24,4544.38977
2025-04-08 00:00:00,79163.24,80867.99,78772.14,79904.0,4941.96291
2025-04-08 04:00:00,79904.0,80413.49,79219.9,79496.0,3302.12711
2025-04-08 08:00:00,79496.01,80077.65,78819.65,79982.0,4257.73055
2025-04-08 12:00:00,79982.0,80375.0,78175.14,78497.99,8857.72421
2025-04-08 16:00:00,78498.0,78522.72,76334.65,76854.05,10762.74484
2025-04-08 20:00:00,76854.05,77285.5,76239.9,76322.42,3195.03101
2025-04-09 00:00:00,76322.42,76868.28,74620.0,75073.33,9779.68513
2025-04-09 04:00:00,75073.34,77979.3,75000.0,77694.12,9140.27184
2025-04-09 08:00:00,77694.12,77880.0,75756.86,76230.01,7898.75408
2025-04-09 12:00:00,76230.01,78318.46,76010.21,77258.0,9835.2769
2025-04-09 16:00:00,77258.01,82990.0,77136.0,82332.08,26584.65756
2025-04-09 20:00:00,82332.08,83588.0,81987.89,82615.22,12249.64221
2025-04-10 00:00:00,82615.22,82753.21,81472.84,81775.2,5457.92235
2025-04-10 04:00:00,81775.2,82344.3,81292.99,81595.81,3599.59614
2025-04-10 08:00:00,81595.81,82130.43,81349.0,81882.01,3109.18957
2025-04-10 12:00:00,81882.0,82466.35,78606.06,78757.0,12186.07063
2025-04-10 16:00:00,78757.24,80058.96,78464.36,79649.34,6868.94347
2025-04-10 20:00:00,79647.37,80035.54,79377.04,79607.3,2063.08502
2025-04-11 00:00:00,79607.3,80906.63,78969.58,80842.99,4616.06429
2025-04-11 04:00:00,80843.0,81440.73,80512.22,81266.76,3739.3645
2025-04-11 08:00:00,81266.76,82985.71,80782.43,82129.67,7672.7781
2025-04-11 12:00:00,82129.67,83333.0,81341.22,82521.74,8580.71054
2025-04-11 16:00:00,82521.74,84220.0,82015.08,83858.28,6974.07284
2025-04-11 20:00:00,83858.28,84300.0,83162.0,83423.84,2852.4477
2025-04-12 00:00:00,83423.83,83572.0,82792.95,82973.13,2097.25786
2025-04-12 04:00:00,82973.14,83830.62,82856.86,83724.92,2219.56474
2025-04-12 08:00:00,83724.92,84031.87,83305.91,83528.3,2026.01827
2025-04-12 12:00:00,83528.3,85402.9,83474.94,85008.4,7502.18643
2025-04-12 16:00:00,85008.4,85258.29,84421.95,84943.4,2205.95168
2025-04-12 20:00:00,84943.39,85905.0,84877.61,85276.9,2419.76539
2025-04-13 00:00:00,85276.91,86100.0,84724.91,85432.31,6091.99475
2025-04-13 04:00:00,85432.31,85436.68,84399.42,84413.1,5329.09879
2025-04-13 08:00:00,84413.1,84949.86,84216.15,84528.66,2109.38782
2025-04-13 12:00:00,84528.66,84700.0,83480.67,83849.66,3752.76
2025-04-13 16:00:00,83849.66,84990.22,83050.0,83981.31,4094.28687
2025-04-13 20:00:00,83981.32,84446.31,83034.23,83760.0,3302.51358
2025-04-14 00:00:00,83760.0,85544.3,83678.0,84566.03,9144.98601
2025-04-14 04:00:00,84566.04,85110.0,84211.06,84580.76,3626.62247
2025-04-14 08:00:00,84580.77,84800.0,84449.66,84506.66,166.11909
