symbol,action,price,amount,commission,slippage,pnl,timestamp,holdings,avg_entry_price
BTC/USDT,buy,24594.53997,0.031264,0.57669277321656,24.56997,0.0,2023-02-17 20:00:00,0.031264,24594.53997
BTC/USDT,sell,24259.624119999997,0.031264,0.56883966636576,12.13588,-11.039648800765912,2023-02-19 20:00:00,0.0,0.0
BTC/USDT,buy,20231.07048,0.04039,0.6128497025153999,10.110479999999999,0.0,2023-03-11 16:00:00,0.04039,20231.07048
BTC/USDT,sell,22157.57820390341,0.04039,0.6712084377417441,22.179757961865274,77.14043853071702,2023-03-13 00:00:00,0.0,0.0
BTC/USDT,buy,25807.44166,0.025039,0.484644398793555,25.78166,0.0,2023-03-17 00:00:00,0.025039,25807.44166
BTC/USDT,sell,27633.606285,0.025039,0.5189384008275862,13.823715,45.206397644547444,2023-03-25 12:00:00,0.0,0.0
BTC/USDT,buy,28100.863409999998,0.037058,0.7810213471858349,14.04341,0.0,2023-03-29 04:00:00,0.037058,28100.863409999998
BTC/USDT,sell,28385.869964999998,0.037058,0.7889426768722274,14.200035,9.77283023831777,2023-04-01 12:00:00,0.0,0.0
